ZIP_CODE,STATE,ZIP_TYPE,RUCA1,RUCA2,RUCAFLOAT
56686,MN,Zip Code Area,10,10,10
56687,MN,Post Office or large volume customer,5,5,5
56688,MN,Zip Code Area,10,10,10
56701,MN,Zip Code Area,7,7,7
56710,MN,Zip Code Area,10,10,10
56711,MN,Zip Code Area,10,10,10
56713,MN,Zip Code Area,3,3,3
56714,MN,Zip Code Area,8,8,8
56715,MN,Zip Code Area,10,10,10
56716,MN,Zip Code Area,7,7,7
56720,MN,Zip Code Area,10,10,10
56721,MN,Zip Code Area,1,1,1
56722,MN,Zip Code Area,2,2,2
56723,MN,Zip Code Area,8,8.1,8.0999999999999996
56724,MN,Zip Code Area,10,10,10
56725,MN,Zip Code Area,8,8,8
56726,MN,Zip Code Area,10,10,10
56727,MN,Zip Code Area,10,10,10
56728,MN,Zip Code Area,10,10,10
56729,MN,Zip Code Area,10,10,10
56731,MN,Post Office or large volume customer,10,10,10
56732,MN,Zip Code Area,10,10,10
56733,MN,Zip Code Area,10,10,10
56734,MN,Zip Code Area,10,10,10
56735,MN,Zip Code Area,10,10,10
56736,MN,Zip Code Area,10,10,10
56737,MN,Zip Code Area,10,10,10
56738,MN,Zip Code Area,9,9,9
56740,MN,Zip Code Area,10,10,10
56741,MN,Zip Code Area,10,10,10
56742,MN,Zip Code Area,10,10,10
56744,MN,Zip Code Area,3,3,3
56748,MN,Zip Code Area,10,10,10
56750,MN,Zip Code Area,10,10,10
56751,MN,Zip Code Area,7,7,7
56754,MN,Zip Code Area,8,8,8
56755,MN,Zip Code Area,10,10,10
56756,MN,Zip Code Area,8,8,8
56757,MN,Zip Code Area,3,3,3
56758,MN,Zip Code Area,9,9,9
56759,MN,Zip Code Area,10,10,10
56760,MN,Zip Code Area,9,9,9
56761,MN,Zip Code Area,8,8,8
56762,MN,Zip Code Area,10,10,10
56763,MN,Zip Code Area,10,10,10
56901,DC,Post Office or large volume customer,1,1,1
56902,DC,Post Office or large volume customer,1,1,1
56904,DC,Post Office or large volume customer,1,1,1
56908,DC,Post Office or large volume customer,1,1,1
56915,DC,Post Office or large volume customer,1,1,1
56920,DC,Post Office or large volume customer,1,1,1
56933,DC,Post Office or large volume customer,1,1,1
56935,DC,Post Office or large volume customer,1,1,1
56944,DC,Post Office or large volume customer,1,1,1
56945,DC,Post Office or large volume customer,1,1,1
56950,DC,Post Office or large volume customer,1,1,1
56965,DC,Post Office or large volume customer,1,1,1
56966,DC,Post Office or large volume customer,1,1,1
56967,DC,Post Office or large volume customer,1,1,1
56968,DC,Post Office or large volume customer,1,1,1
56969,DC,Post Office or large volume customer,1,1,1
56970,DC,Post Office or large volume customer,1,1,1
56972,DC,Post Office or large volume customer,1,1,1
56998,DC,Post Office or large volume customer,1,1,1
56999,DC,Post Office or large volume customer,1,1,1
57001,SD,Zip Code Area,10,10,10
57002,SD,Zip Code Area,5,5,5
57003,SD,Zip Code Area,2,2,2
57004,SD,Zip Code Area,10,10,10
57005,SD,Zip Code Area,2,2,2
57006,SD,Zip Code Area,4,4,4
57007,SD,Zip Code Area,4,4,4
57010,SD,Zip Code Area,5,5,5
57012,SD,Zip Code Area,2,2,2
57013,SD,Zip Code Area,7,7.1,7.0999999999999996
57014,SD,Zip Code Area,10,10,10
57015,SD,Zip Code Area,10,10.1,10.1
57016,SD,Zip Code Area,8,8.1,8.0999999999999996
57017,SD,Zip Code Area,3,3,3
57018,SD,Zip Code Area,2,2,2
57020,SD,Zip Code Area,2,2,2
57021,SD,Zip Code Area,10,10,10
57022,SD,Zip Code Area,2,2,2
57024,SD,Zip Code Area,10,10,10
57025,SD,Zip Code Area,10,10.1,10.1
57026,SD,Zip Code Area,5,5,5
57027,SD,Zip Code Area,3,3,3
57028,SD,Zip Code Area,10,10,10
57029,SD,Zip Code Area,10,10,10
57030,SD,Zip Code Area,2,2,2
57031,SD,Zip Code Area,5,5,5
57032,SD,Zip Code Area,2,2,2
57033,SD,Zip Code Area,2,2,2
57034,SD,Zip Code Area,3,3,3
57035,SD,Zip Code Area,2,2,2
57036,SD,Zip Code Area,10,10,10
57037,SD,Zip Code Area,5,5,5
57038,SD,Zip Code Area,1,1,1
57039,SD,Zip Code Area,2,2,2
57040,SD,Zip Code Area,5,5,5
57041,SD,Post Office or large volume customer,2,2,2
57042,SD,Zip Code Area,7,7,7
57043,SD,Zip Code Area,10,10.1,10.1
57045,SD,Zip Code Area,10,10,10
57046,SD,Zip Code Area,5,5,5
57047,SD,Zip Code Area,10,10.1,10.1
57048,SD,Zip Code Area,10,10.1,10.1
57049,SD,Zip Code Area,1,1,1
57050,SD,Zip Code Area,8,8,8
57051,SD,Zip Code Area,10,10,10
57052,SD,Zip Code Area,10,10,10
57053,SD,Zip Code Area,10,10.1,10.1
57054,SD,Zip Code Area,8,8,8
57055,SD,Zip Code Area,2,2,2
57057,SD,Zip Code Area,8,8,8
57058,SD,Zip Code Area,10,10.1,10.1
57059,SD,Zip Code Area,10,10,10
57061,SD,Zip Code Area,5,5,5
57062,SD,Zip Code Area,10,10,10
57063,SD,Zip Code Area,10,10,10
57064,SD,Zip Code Area,2,2,2
57065,SD,Zip Code Area,3,3,3
57066,SD,Zip Code Area,10,10,10
57067,SD,Zip Code Area,5,5,5
57068,SD,Zip Code Area,2,2,2
57069,SD,Zip Code Area,4,4,4
57070,SD,Zip Code Area,10,10,10
57071,SD,Zip Code Area,5,5,5
57072,SD,Zip Code Area,5,5,5
57073,SD,Zip Code Area,5,5,5
57075,SD,Zip Code Area,8,8.1,8.0999999999999996
57076,SD,Zip Code Area,8,8,8
57077,SD,Zip Code Area,2,2,2
57078,SD,Zip Code Area,4,4,4
57101,SD,Post Office or large volume customer,1,1,1
57103,SD,Zip Code Area,1,1,1
57104,SD,Zip Code Area,1,1,1
57105,SD,Zip Code Area,1,1,1
57106,SD,Zip Code Area,1,1,1
57107,SD,Zip Code Area,1,1,1
57108,SD,Zip Code Area,1,1,1
57109,SD,Post Office or large volume customer,1,1,1
57110,SD,Zip Code Area,1,1,1
57117,SD,Post Office or large volume customer,1,1,1
57118,SD,Post Office or large volume customer,1,1,1
62876,IL,Post Office or large volume customer,9,9,9
62877,IL,Zip Code Area,9,9,9
62878,IL,Zip Code Area,8,8,8
62879,IL,Zip Code Area,8,8,8
62880,IL,Zip Code Area,6,6,6
62881,IL,Zip Code Area,7,7,7
62882,IL,Zip Code Area,5,5,5
62883,IL,Zip Code Area,5,5,5
62884,IL,Zip Code Area,10,10,10
62885,IL,Zip Code Area,8,8,8
62886,IL,Zip Code Area,8,8,8
62887,IL,Zip Code Area,9,9,9
62888,IL,Zip Code Area,10,10,10
62889,IL,Zip Code Area,5,5,5
62890,IL,Zip Code Area,8,8,8
62891,IL,Post Office or large volume customer,3,3,3
62892,IL,Zip Code Area,8,8,8
62893,IL,Zip Code Area,5,5,5
62894,IL,Zip Code Area,5,5,5
62895,IL,Zip Code Area,8,8,8
62896,IL,Zip Code Area,7,7,7
62897,IL,Zip Code Area,7,7,7
62898,IL,Zip Code Area,5,5,5
62899,IL,Zip Code Area,8,8,8
62901,IL,Zip Code Area,1,1,1
62902,IL,Zip Code Area,1,1,1
62903,IL,Zip Code Area,1,1,1
62905,IL,Zip Code Area,9,9,9
62906,IL,Zip Code Area,7,7,7
62907,IL,Zip Code Area,10,10,10
62908,IL,Zip Code Area,10,10,10
62909,IL,Post Office or large volume customer,2,2,2
62910,IL,Zip Code Area,5,5,5
62912,IL,Zip Code Area,2,2,2
62914,IL,Zip Code Area,7,7,7
62915,IL,Post Office or large volume customer,1,1,1
62916,IL,Zip Code Area,10,10,10
62917,IL,Zip Code Area,8,8,8
62918,IL,Zip Code Area,1,1,1
62919,IL,Zip Code Area,9,9,9
62920,IL,Zip Code Area,2,2,2
62921,IL,Post Office or large volume customer,1,1,1
62922,IL,Zip Code Area,2,2,2
62923,IL,Zip Code Area,10,10,10
62924,IL,Zip Code Area,2,2,2
62926,IL,Zip Code Area,8,8,8
62927,IL,Post Office or large volume customer,2,2,2
62928,IL,Zip Code Area,8,8,8
62930,IL,Zip Code Area,7,7,7
62931,IL,Zip Code Area,9,9,9
62932,IL,Zip Code Area,2,2,2
62933,IL,Zip Code Area,1,1,1
62934,IL,Zip Code Area,10,10,10
62935,IL,Zip Code Area,8,8,8
62938,IL,Zip Code Area,10,10.2,10.199999999999999
62939,IL,Zip Code Area,2,2,2
62940,IL,Zip Code Area,2,2,2
62941,IL,Zip Code Area,10,10,10
62942,IL,Zip Code Area,2,2,2
62943,IL,Zip Code Area,2,2,2
62946,IL,Zip Code Area,7,7,7
62947,IL,Zip Code Area,8,8,8
62948,IL,Zip Code Area,1,1,1
62949,IL,Post Office or large volume customer,1,1,1
62950,IL,Zip Code Area,2,2,2
62951,IL,Zip Code Area,2,2,2
62952,IL,Zip Code Area,7,7,7
62953,IL,Post Office or large volume customer,5,5,5
62954,IL,Zip Code Area,10,10,10
62956,IL,Zip Code Area,10,10,10
62957,IL,Zip Code Area,2,2,2
62958,IL,Zip Code Area,2,2,2
62959,IL,Zip Code Area,1,1,1
62960,IL,Zip Code Area,5,5,5
62961,IL,Post Office or large volume customer,8,8,8
62962,IL,Zip Code Area,2,2,2
62963,IL,Zip Code Area,10,10,10
62964,IL,Zip Code Area,10,10,10
62965,IL,Post Office or large volume customer,7,7,7
62966,IL,Zip Code Area,2,2,2
62967,IL,Zip Code Area,2,2,2
62969,IL,Post Office or large volume customer,2,2,2
62970,IL,Zip Code Area,10,10,10
62972,IL,Zip Code Area,2,2,2
62973,IL,Post Office or large volume customer,10,10,10
62974,IL,Zip Code Area,2,2,2
62975,IL,Zip Code Area,2,2,2
62976,IL,Zip Code Area,10,10,10
62977,IL,Zip Code Area,8,8,8
62979,IL,Zip Code Area,10,10,10
62982,IL,Zip Code Area,8,8,8
62983,IL,Zip Code Area,2,2,2
62984,IL,Zip Code Area,10,10,10
62985,IL,Zip Code Area,2,2,2
62987,IL,Zip Code Area,8,8,8
62988,IL,Zip Code Area,2,2,2
62990,IL,Zip Code Area,2,2,2
62992,IL,Zip Code Area,10,10,10
62993,IL,Post Office or large volume customer,2,2,2
62994,IL,Zip Code Area,10,10,10
62995,IL,Zip Code Area,10,10,10
62996,IL,Zip Code Area,10,10,10
62997,IL,Post Office or large volume customer,9,9,9
62998,IL,Zip Code Area,9,9,9
62999,IL,Zip Code Area,2,2,2
63005,MO,Zip Code Area,1,1,1
63006,MO,Post Office or large volume customer,1,1,1
63010,MO,Zip Code Area,1,1,1
63011,MO,Zip Code Area,1,1,1
63012,MO,Zip Code Area,1,1,1
63013,MO,Zip Code Area,9,9,9
63014,MO,Zip Code Area,10,10,10
63015,MO,Zip Code Area,2,2,2
63016,MO,Zip Code Area,1,1,1
63017,MO,Zip Code Area,1,1,1
63019,MO,Zip Code Area,1,1,1
63020,MO,Zip Code Area,2,2,2
63021,MO,Zip Code Area,1,1,1
63022,MO,Post Office or large volume customer,1,1,1
63023,MO,Zip Code Area,2,2,2
63024,MO,Post Office or large volume customer,1,1,1
63025,MO,Zip Code Area,2,2,2
63026,MO,Zip Code Area,1,1,1
63028,MO,Zip Code Area,1,1,1
63030,MO,Zip Code Area,2,2,2
63031,MO,Zip Code Area,1,1,1
63032,MO,Post Office or large volume customer,1,1,1
63033,MO,Zip Code Area,1,1,1
63034,MO,Zip Code Area,1,1,1
63036,MO,Zip Code Area,2,2,2
63037,MO,Zip Code Area,9,9,9
63038,MO,Zip Code Area,1,1,1
63039,MO,Zip Code Area,2,2,2
63040,MO,Zip Code Area,1,1,1
63041,MO,Zip Code Area,2,2,2
63042,MO,Zip Code Area,1,1,1
63043,MO,Zip Code Area,1,1,1
63044,MO,Zip Code Area,1,1,1
63045,MO,Zip Code Area,1,1,1
63047,MO,Post Office or large volume customer,2,2,2
63048,MO,Zip Code Area,1,1,1
63049,MO,Zip Code Area,1,1,1
63050,MO,Zip Code Area,2,2,2
63051,MO,Zip Code Area,1,1,1
63052,MO,Zip Code Area,1,1,1
63053,MO,Post Office or large volume customer,1,1,1
63055,MO,Zip Code Area,2,2,2
63056,MO,Zip Code Area,9,9,9
63057,MO,Post Office or large volume customer,1,1,1
63060,MO,Zip Code Area,2,2,2
63061,MO,Zip Code Area,2,2,2
63065,MO,Post Office or large volume customer,1,1,1
63066,MO,Post Office or large volume customer,2,2,2
63068,MO,Zip Code Area,10,10,10
63069,MO,Zip Code Area,2,2,2
63070,MO,Zip Code Area,1,1,1
63071,MO,Zip Code Area,9,9,9
63072,MO,Zip Code Area,2,2,2
63073,MO,Zip Code Area,2,2,2
63074,MO,Zip Code Area,1,1,1
63077,MO,Zip Code Area,3,3,3
63079,MO,Post Office or large volume customer,2,2,2
63080,MO,Zip Code Area,7,7,7
63084,MO,Zip Code Area,7,7,7
63087,MO,Zip Code Area,2,2,2
63088,MO,Zip Code Area,1,1,1
63089,MO,Zip Code Area,2,2,2
63090,MO,Zip Code Area,4,4,4
63091,MO,Zip Code Area,10,10,10
63099,MO,Post Office or large volume customer,1,1,1
63101,MO,Zip Code Area,1,1,1
63102,MO,Zip Code Area,1,1,1
63103,MO,Zip Code Area,1,1,1
70032,LA,Zip Code Area,1,1,1
70033,LA,Post Office or large volume customer,1,1,1
70036,LA,Zip Code Area,2,2,2
70037,LA,Zip Code Area,1,1,1
70038,LA,Post Office or large volume customer,7,7.1,7.0999999999999996
70039,LA,Zip Code Area,1,1,1
70040,LA,Zip Code Area,2,2,2
70041,LA,Zip Code Area,7,7.1,7.0999999999999996
70043,LA,Zip Code Area,1,1,1
70044,LA,Post Office or large volume customer,1,1,1
70047,LA,Zip Code Area,1,1,1
70049,LA,Zip Code Area,2,2,2
70050,LA,Post Office or large volume customer,7,7.1,7.0999999999999996
70051,LA,Zip Code Area,2,2,2
70052,LA,Zip Code Area,2,2,2
70053,LA,Zip Code Area,1,1,1
70054,LA,Post Office or large volume customer,1,1,1
70055,LA,Post Office or large volume customer,1,1,1
70056,LA,Zip Code Area,1,1,1
70057,LA,Zip Code Area,1,1,1
70058,LA,Zip Code Area,1,1,1
70059,LA,Post Office or large volume customer,1,1,1
70060,LA,Post Office or large volume customer,1,1,1
70062,LA,Zip Code Area,1,1,1
70063,LA,Post Office or large volume customer,1,1,1
70064,LA,Post Office or large volume customer,1,1,1
70065,LA,Zip Code Area,1,1,1
70067,LA,Zip Code Area,2,2,2
70068,LA,Zip Code Area,1,1,1
70069,LA,Post Office or large volume customer,1,1,1
70070,LA,Zip Code Area,1,1,1
70071,LA,Zip Code Area,2,2,2
70072,LA,Zip Code Area,1,1,1
70073,LA,Post Office or large volume customer,1,1,1
70075,LA,Zip Code Area,1,1,1
70076,LA,Zip Code Area,2,2,2
70078,LA,Post Office or large volume customer,1,1,1
70079,LA,Zip Code Area,1,1,1
70080,LA,Zip Code Area,1,1,1
70081,LA,Zip Code Area,2,2,2
70082,LA,Post Office or large volume customer,2,2,2
70083,LA,Zip Code Area,7,7.1,7.0999999999999996
70084,LA,Zip Code Area,1,1,1
70085,LA,Zip Code Area,1,1,1
70086,LA,Zip Code Area,2,2,2
70087,LA,Zip Code Area,1,1,1
70090,LA,Zip Code Area,2,2,2
70091,LA,Zip Code Area,7,7.1,7.0999999999999996
70092,LA,Zip Code Area,1,1,1
70093,LA,Post Office or large volume customer,1,1,1
70094,LA,Zip Code Area,1,1,1
70096,LA,Post Office or large volume customer,1,1,1
70097,LA,Post Office or large volume customer,1,1,1
70112,LA,Zip Code Area,1,1,1
70113,LA,Zip Code Area,1,1,1
70114,LA,Zip Code Area,1,1,1
70115,LA,Zip Code Area,1,1,1
70116,LA,Zip Code Area,1,1,1
70117,LA,Zip Code Area,1,1,1
70118,LA,Zip Code Area,1,1,1
70119,LA,Zip Code Area,1,1,1
70121,LA,Zip Code Area,1,1,1
70122,LA,Zip Code Area,1,1,1
70123,LA,Zip Code Area,1,1,1
70124,LA,Zip Code Area,1,1,1
70125,LA,Zip Code Area,1,1,1
70126,LA,Zip Code Area,1,1,1
70127,LA,Zip Code Area,1,1,1
70128,LA,Zip Code Area,1,1,1
70129,LA,Zip Code Area,1,1,1
70130,LA,Zip Code Area,1,1,1
70131,LA,Zip Code Area,1,1,1
70139,LA,Post Office or large volume customer,1,1,1
70141,LA,Post Office or large volume customer,1,1,1
70142,LA,Post Office or large volume customer,1,1,1
70143,LA,Post Office or large volume customer,1,1,1
70145,LA,Post Office or large volume customer,1,1,1
70146,LA,Post Office or large volume customer,1,1,1
70148,LA,Zip Code Area,1,1,1
70150,LA,Post Office or large volume customer,1,1,1
70151,LA,Post Office or large volume customer,1,1,1
70152,LA,Post Office or large volume customer,1,1,1
70153,LA,Post Office or large volume customer,1,1,1
70154,LA,Post Office or large volume customer,1,1,1
70156,LA,Post Office or large volume customer,1,1,1
70157,LA,Post Office or large volume customer,1,1,1
70158,LA,Post Office or large volume customer,1,1,1
70159,LA,Post Office or large volume customer,1,1,1
70160,LA,Post Office or large volume customer,1,1,1
70161,LA,Post Office or large volume customer,1,1,1
70162,LA,Post Office or large volume customer,1,1,1
70163,LA,Post Office or large volume customer,1,1,1
70164,LA,Post Office or large volume customer,1,1,1
70165,LA,Post Office or large volume customer,1,1,1
70166,LA,Post Office or large volume customer,1,1,1
70167,LA,Post Office or large volume customer,1,1,1
70170,LA,Post Office or large volume customer,1,1,1
70172,LA,Post Office or large volume customer,1,1,1
70174,LA,Post Office or large volume customer,1,1,1
70175,LA,Post Office or large volume customer,1,1,1
70176,LA,Post Office or large volume customer,1,1,1
70177,LA,Post Office or large volume customer,1,1,1
70178,LA,Post Office or large volume customer,1,1,1
70179,LA,Post Office or large volume customer,1,1,1
70181,LA,Post Office or large volume customer,1,1,1
70182,LA,Post Office or large volume customer,1,1,1
70183,LA,Post Office or large volume customer,1,1,1
70184,LA,Post Office or large volume customer,1,1,1
70185,LA,Post Office or large volume customer,1,1,1
70186,LA,Post Office or large volume customer,1,1,1
70187,LA,Post Office or large volume customer,1,1,1
70189,LA,Post Office or large volume customer,1,1,1
70190,LA,Post Office or large volume customer,1,1,1
70195,LA,Post Office or large volume customer,1,1,1
70301,LA,Zip Code Area,1,1,1
70302,LA,Post Office or large volume customer,1,1,1
70310,LA,Post Office or large volume customer,1,1,1
70339,LA,Zip Code Area,2,2,2
70340,LA,Post Office or large volume customer,4,4,4
70341,LA,Zip Code Area,4,4.1,4.0999999999999996
70342,LA,Zip Code Area,4,4,4
70343,LA,Zip Code Area,1,1,1
70344,LA,Zip Code Area,1,1,1
70345,LA,Zip Code Area,4,4,4
70346,LA,Zip Code Area,4,4.1,4.0999999999999996
70352,LA,Zip Code Area,2,2,2
70353,LA,Zip Code Area,1,1,1
70354,LA,Zip Code Area,4,4,4
70355,LA,Zip Code Area,1,1,1
70356,LA,Zip Code Area,2,2,2
70357,LA,Zip Code Area,4,4,4
70358,LA,Zip Code Area,2,2,2
70359,LA,Zip Code Area,1,1,1
70360,LA,Zip Code Area,1,1,1
70361,LA,Post Office or large volume customer,1,1,1
70363,LA,Zip Code Area,1,1,1
70364,LA,Zip Code Area,1,1,1
70371,LA,Post Office or large volume customer,2,2,2
70372,LA,Zip Code Area,1,1,1
70373,LA,Zip Code Area,4,4,4
70374,LA,Zip Code Area,1,1,1
70375,LA,Zip Code Area,1,1,1
70377,LA,Zip Code Area,1,1,1
70380,LA,Zip Code Area,4,4,4
70381,LA,Post Office or large volume customer,4,4,4
70390,LA,Zip Code Area,1,1,1
70391,LA,Post Office or large volume customer,4,4.1,4.0999999999999996
70392,LA,Zip Code Area,4,4,4
70393,LA,Zip Code Area,4,4.1,4.0999999999999996
70394,LA,Zip Code Area,1,1,1
70395,LA,Zip Code Area,1,1,1
70397,LA,Zip Code Area,2,2,2
70401,LA,Zip Code Area,1,1,1
75765,TX,Zip Code Area,10,10,10
75766,TX,Zip Code Area,4,4,4
75770,TX,Zip Code Area,2,2,2
75771,TX,Zip Code Area,2,2,2
75772,TX,Post Office or large volume customer,5,5,5
75773,TX,Zip Code Area,9,9,9
75778,TX,Zip Code Area,2,2,2
75779,TX,Post Office or large volume customer,5,5,5
75780,TX,Post Office or large volume customer,2,2,2
75782,TX,Post Office or large volume customer,2,2,2
75783,TX,Zip Code Area,10,10,10
75784,TX,Zip Code Area,5,5,5
75785,TX,Zip Code Area,5,5,5
75788,TX,Post Office or large volume customer,5,5,5
75789,TX,Zip Code Area,2,2,2
75790,TX,Zip Code Area,2,2,2
75791,TX,Zip Code Area,1,1,1
75792,TX,Zip Code Area,2,2,2
75797,TX,Post Office or large volume customer,2,2,2
75798,TX,Zip Code Area,1,1,1
75799,TX,Zip Code Area,1,1,1
75801,TX,Zip Code Area,4,4,4
75802,TX,Post Office or large volume customer,4,4,4
75803,TX,Zip Code Area,4,4,4
75831,TX,Zip Code Area,10,10,10
75832,TX,Post Office or large volume customer,6,6,6
75833,TX,Zip Code Area,10,10,10
75834,TX,Post Office or large volume customer,5,5,5
75835,TX,Zip Code Area,7,7,7
75838,TX,Zip Code Area,8,8,8
75839,TX,Zip Code Area,5,5,5
75840,TX,Zip Code Area,10,10,10
75844,TX,Zip Code Area,9,9,9
75845,TX,Zip Code Area,5,5,5
75846,TX,Zip Code Area,10,10,10
75847,TX,Zip Code Area,5,5,5
75848,TX,Post Office or large volume customer,10,10,10
75849,TX,Post Office or large volume customer,8,8,8
75850,TX,Zip Code Area,10,10,10
75851,TX,Zip Code Area,6,6,6
75852,TX,Zip Code Area,10,10.3,10.300000000000001
75853,TX,Zip Code Area,6,6,6
75855,TX,Zip Code Area,8,8,8
75856,TX,Zip Code Area,5,5,5
75858,TX,Post Office or large volume customer,5,5,5
75859,TX,Zip Code Area,10,10,10
75860,TX,Zip Code Area,8,8,8
75861,TX,Zip Code Area,10,10,10
75862,TX,Zip Code Area,5,5,5
75865,TX,Post Office or large volume customer,5,5,5
75880,TX,Post Office or large volume customer,6,6,6
75882,TX,Post Office or large volume customer,10,10,10
75884,TX,Post Office or large volume customer,10,10,10
75886,TX,Post Office or large volume customer,10,10,10
75901,TX,Zip Code Area,4,4,4
75902,TX,Post Office or large volume customer,4,4,4
75903,TX,Post Office or large volume customer,4,4,4
75904,TX,Zip Code Area,4,4,4
75915,TX,Post Office or large volume customer,4,4,4
75925,TX,Zip Code Area,10,10,10
75926,TX,Zip Code Area,5,5,5
75928,TX,Zip Code Area,8,8,8
75929,TX,Zip Code Area,3,3,3
75930,TX,Zip Code Area,10,10,10
75931,TX,Zip Code Area,8,8,8
75932,TX,Zip Code Area,2,2,2
75933,TX,Zip Code Area,2,2,2
75934,TX,Post Office or large volume customer,10,10,10
75935,TX,Zip Code Area,7,7,7
75936,TX,Zip Code Area,10,10,10
75937,TX,Zip Code Area,5,5,5
75938,TX,Zip Code Area,10,10,10
75939,TX,Zip Code Area,10,10,10
75941,TX,Zip Code Area,5,5,5
75942,TX,Post Office or large volume customer,7,7,7
75943,TX,Zip Code Area,5,5,5
75944,TX,Zip Code Area,5,5,5
75946,TX,Zip Code Area,5,5,5
75948,TX,Zip Code Area,10,10,10
75949,TX,Zip Code Area,5,5,5
75951,TX,Zip Code Area,8,8,8
75954,TX,Zip Code Area,3,3,3
75956,TX,Zip Code Area,9,9,9
75958,TX,Post Office or large volume customer,5,5,5
75959,TX,Zip Code Area,2,2,2
75960,TX,Zip Code Area,10,10,10
75961,TX,Zip Code Area,4,4,4
75962,TX,Zip Code Area,4,4,4
75963,TX,Post Office or large volume customer,4,4,4
75964,TX,Zip Code Area,4,4,4
75965,TX,Zip Code Area,4,4,4
75966,TX,Zip Code Area,8,8,8
75968,TX,Zip Code Area,10,10,10
75969,TX,Zip Code Area,5,5,5
75972,TX,Zip Code Area,10,10,10
75973,TX,Zip Code Area,6,6,6
75974,TX,Zip Code Area,3,3,3
75975,TX,Zip Code Area,10,10,10
75976,TX,Zip Code Area,10,10,10
75977,TX,Zip Code Area,2,2,2
75978,TX,Post Office or large volume customer,5,5,5
75979,TX,Zip Code Area,7,7,7
75980,TX,Zip Code Area,6,6,6
75990,TX,Post Office or large volume customer,7,7,7
76001,TX,Zip Code Area,1,1,1
76002,TX,Zip Code Area,1,1,1
76003,TX,Post Office or large volume customer,1,1,1
76004,TX,Post Office or large volume customer,1,1,1
76005,TX,Zip Code Area,1,1,1
76006,TX,Zip Code Area,1,1,1
76007,TX,Post Office or large volume customer,1,1,1
76008,TX,Zip Code Area,2,2,2
76009,TX,Zip Code Area,2,2,2
76010,TX,Zip Code Area,1,1,1
76011,TX,Zip Code Area,1,1,1
76012,TX,Zip Code Area,1,1,1
76013,TX,Zip Code Area,1,1,1
76014,TX,Zip Code Area,1,1,1
76015,TX,Zip Code Area,1,1,1
76016,TX,Zip Code Area,1,1,1
76017,TX,Zip Code Area,1,1,1
76018,TX,Zip Code Area,1,1,1
76019,TX,Zip Code Area,1,1,1
76020,TX,Zip Code Area,1,1,1
76021,TX,Zip Code Area,1,1,1
76022,TX,Zip Code Area,1,1,1
76023,TX,Zip Code Area,2,2,2
76028,TX,Zip Code Area,1,1,1
76031,TX,Zip Code Area,4,4.1,4.0999999999999996
76033,TX,Zip Code Area,4,4.1,4.0999999999999996
76034,TX,Zip Code Area,1,1,1
76035,TX,Zip Code Area,2,2,2
76036,TX,Zip Code Area,1,1,1
76039,TX,Zip Code Area,1,1,1
76040,TX,Zip Code Area,1,1,1
76041,TX,Zip Code Area,2,2,2
76043,TX,Zip Code Area,2,2,2
76044,TX,Zip Code Area,2,2,2
76048,TX,Zip Code Area,4,4,4
76049,TX,Zip Code Area,4,4,4
76050,TX,Zip Code Area,2,2,2
76051,TX,Zip Code Area,1,1,1
